Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea1,Lattitude,Longtitude,Regionname,Propertycount,Total Rooms,sum,Price2,CouncilArea,count
Essendon,203/964 Mt Alexander Rd,1,Unit,325000,Property Sold,Dingle,8/04/2017,8,3040,1,1,1,0,50,,Moonee Valley ,-37.7537,144.917,Western Metropolitan,9264,2,1,325000,MOONEE VALLEY,1
Essendon,3 Crisp St,5,House,1652000,Property Sold,Brad,20/05/2017,8,3040,5,2,1,697,196,1920,Moonee Valley ,-37.7459,144.9159,Western Metropolitan,9264,7,1,1652000,MOONEE VALLEY,1
Essendon,42 Fitzgerald Rd,3,House,1131000,Property Sold,Frank,20/05/2017,8,3040,3,1,1,387,135,1900,Moonee Valley ,-37.755,144.9272,Western Metropolitan,9264,4,1,1131000,MOONEE VALLEY,1
Essendon,14/44 Fletcher St,2,Unit,450000,Vender Bid,Brad,20/05/2017,8,3040,2,1,1,0,74,,Moonee Valley ,-37.7552,144.9211,Western Metropolitan,9264,3,1,450000,MOONEE VALLEY,1
Essendon,1/8 Glass St,1,Unit,310000,Sold Prior to Auction,Brad,20/05/2017,8,3040,1,1,1,845,45,1977,Moonee Valley ,-37.7469,144.9206,Western Metropolitan,9264,2,1,310000,MOONEE VALLEY,1
Essendon,3/48 Deakin St,3,Unit,700000,Property Sold,Nelson,22/04/2017,8,3040,3,1,1,227,120,2005,Moonee Valley ,-37.7496,144.892,Western Metropolitan,9264,4,1,700000,MOONEE VALLEY,1
Essendon,1/41 Nimmo St,2,Unit,610000,Passed In,Jellis,22/04/2017,8,3040,2,1,1,0,75,2012,Moonee Valley ,-37.7504,144.8957,Western Metropolitan,9264,3,1,610000,MOONEE VALLEY,1
Essendon,2/2 Roberts St,3,House,960000,Passed In,Barry,22/04/2017,8,3040,3,2,1,411,159,1990,Moonee Valley ,-37.7544,144.8986,Western Metropolitan,9264,5,1,960000,MOONEE VALLEY,1
Essendon,4/11 Stanley St,1,Unit,426500,Property Sold,Brad,29/04/2017,8,3040,1,1,1,62,53,1960,Moonee Valley ,-37.7578,144.9134,Western Metropolitan,9264,2,1,426500,MOONEE VALLEY,1
Fairfield,11/272 Heidelberg Rd,2,Unit,676000,Property Sold,Jellis,6/05/2017,5.8,3078,2,1,1,0,87,2002,Darebin ,-37.7847,145.0109,Northern Metropolitan,2970,3,1,676000,DAREBIN,1
Fairfield,3 Gillies St,3,House,1500000,Passed In,Woodards,13/05/2017,5.8,3078,3,1,2,574,150,1925,Darebin ,-37.783,145.0165,Northern Metropolitan,2970,4,1,1500000,DAREBIN,1
Fawkner,3 Brian St,3,House,660000,Property Sold,Brad,8/04/2017,12.4,3060,3,1,2,585,88,1960,Hume ,-37.695,144.9676,Northern Metropolitan,5070,4,1,660000,HUME,1
Fawkner,29 Jennifer St,3,House,741000,Property Sold,Peter,8/04/2017,12.4,3060,3,1,3,578,128,1960,Hume ,-37.6966,144.9695,Northern Metropolitan,5070,4,1,741000,HUME,1
Fawkner,42a Murray St,3,Unit,532000,Property Sold,Ray,13/05/2017,12.4,3060,3,2,1,207,205,2007,Hume ,-37.7049,144.9631,Northern Metropolitan,5070,5,1,532000,HUME,1
Fawkner,42 Hedley St,3,House,1000000,Passed In,Ray,20/05/2017,12.4,3060,3,1,2,1069,120,1960,Hume ,-37.6931,144.9596,Northern Metropolitan,5070,4,1,1000000,HUME,1
Fawkner,2/99 Major Rd,2,Unit,328000,Sold Prior to Auction,Love,29/04/2017,12.4,3060,2,1,1,0,67,1970,Hume ,-37.7071,144.9644,Northern Metropolitan,5070,3,1,328000,HUME,1
Fawkner,41 McBryde St,3,Townhouse,543500,Property Sold,Stockdale,29/04/2017,12.4,3060,3,3,3,247,103,2011,Hume ,-37.7133,144.975,Northern Metropolitan,5070,6,1,543500,HUME,1
Fitzroy North,7/110 Miller St,1,Unit,330000,Property Sold,Nelson,6/05/2017,3.5,3068,1,1,1,0,32,1970,MERRI-BEK ,-37.777,144.9836,Northern Metropolitan,6244,2,1,330000,MERRI-BEK,1
Fitzroy North,167 Alexandra Pde,2,House,846000,Property Sold,Harrington,8/04/2017,3.5,3068,2,1,0,160,119,1880,MERRI-BEK ,-37.7933,144.9824,Northern Metropolitan,6244,3,1,846000,MERRI-BEK,1
Fitzroy North,236 Barkly St,2,House,1055000,Property Sold,Chambers,29/04/2017,3.5,3068,2,1,0,192,85.2,1910,MERRI-BEK ,-37.7793,144.9879,Northern Metropolitan,6244,3,1,1055000,MERRI-BEK,1
Flemington,10 Dartford St,3,House,1250000,Property Sold,McDonald,6/05/2017,4.4,3031,3,2,2,226,140,2002,Melbourne ,-37.7824,144.9243,Northern Metropolitan,3593,5,1,1250000,MELBOURNE,1
Flemington,84 Canterbury St,2,House,953000,Property Sold,Biggin,8/04/2017,4.4,3031,2,1,0,274,103,1930,Melbourne ,-37.7813,144.9238,Northern Metropolitan,3593,3,1,953000,MELBOURNE,1
Flemington,11/300 Racecourse Rd,2,Unit,603000,Property Sold,Nelson,8/04/2017,4.4,3031,2,1,1,0,96,1890,Melbourne ,-37.788,144.9306,Northern Metropolitan,3593,3,1,603000,MELBOURNE,1
Flemington,143 Victoria St,3,House,940000,Property Sold,hockingstuart,8/04/2017,4.4,3031,3,1,1,320,110,1940,Melbourne ,-37.7844,144.9359,Northern Metropolitan,3593,4,1,940000,MELBOURNE,1
Flemington,20 Bryant St,5,House,1550000,Passed In,Nelson,13/05/2017,4.4,3031,5,1,1,432,200,1915,Melbourne ,-37.7859,144.9323,Northern Metropolitan,3593,6,1,1550000,MELBOURNE,1
Flemington,8/64 Dover St,2,Unit,500000,Property Sold,Nelson,13/05/2017,4.4,3031,2,1,1,0,72.9,1970,Melbourne ,-37.7829,144.9247,Northern Metropolitan,3593,3,1,500000,MELBOURNE,1
Flemington,16/60 Farnham St,2,Unit,450000,Property Sold,Nelson,13/05/2017,4.4,3031,2,1,1,0,62,1970,Melbourne ,-37.7826,144.9311,Northern Metropolitan,3593,3,1,450000,MELBOURNE,1
Flemington,1/44 Ascot Vale Rd,2,Unit,390000,Vender Bid,Nelson,22/04/2017,4.4,3031,2,1,1,472,55,1960,Melbourne ,-37.7851,144.922,Northern Metropolitan,3593,3,1,390000,MELBOURNE,1
Flemington,8A John St,3,House,1085000,Sold Prior to Auction,Nelson,22/04/2017,4.4,3031,3,1,1,180,132,1991,Melbourne ,-37.7839,144.9273,Northern Metropolitan,3593,4,1,1085000,MELBOURNE,1
Flemington,121 Princes St,2,House,1060000,Property Sold,Nelson,29/04/2017,4.4,3031,2,1,0,209,75,1890,Melbourne ,-37.7846,144.9347,Northern Metropolitan,3593,3,1,1060000,MELBOURNE,1
Flemington,54 Princes St,3,House,917000,Property Sold,Jellis,29/04/2017,4.4,3031,3,1,0,143,136,1890,Melbourne ,-37.7868,144.9336,Northern Metropolitan,3593,4,1,917000,MELBOURNE,1
Footscray,75 MacPherson St,2,House,885000,Property Sold,Jas,8/04/2017,6.4,3011,2,1,0,267,99.5,1890,Maribyrnong ,-37.7961,144.89,Western Metropolitan,7570,3,1,885000,MARIBYRNONG,1
Footscray,17/6 Rosamond Rd,2,Townhouse,485000,Sold Prior to Auction,Biggin,8/04/2017,6.4,3011,2,2,1,0,70,2011,Maribyrnong ,-37.7883,144.884,Western Metropolitan,7570,4,1,485000,MARIBYRNONG,1
Footscray,2/119 Summerhill Rd,3,Townhouse,760000,Vender Bid,Jas,8/04/2017,6.4,3011,3,1,1,219,3,2011,Maribyrnong ,-37.796,144.8819,Western Metropolitan,7570,4,1,760000,MARIBYRNONG,1
Footscray,47 Shepherd St,3,House,871000,Property Sold,Greg,13/05/2017,6.4,3011,3,1,1,267,101,1900,Maribyrnong ,-37.7951,144.8901,Western Metropolitan,7570,4,1,871000,MARIBYRNONG,1
Footscray,27 MacPherson St,2,House,882000,Sold Prior to Auction,Village,29/04/2017,6.4,3011,2,1,0,172,80,1900,Maribyrnong ,-37.7936,144.8905,Western Metropolitan,7570,3,1,882000,MARIBYRNONG,1
Footscray,39 Moore St,3,House,895000,Passed In,Burnham,29/04/2017,6.4,3011,3,1,2,272,106,1920,Maribyrnong ,-37.7977,144.904,Western Metropolitan,7570,4,1,895000,MARIBYRNONG,1
Glen Huntly,8/131 Grange Rd,1,Unit,260000,Sold Prior to Auction,Woodards,13/05/2017,10.4,3163,1,1,1,1162,44,1965,Glen Eira ,-37.8911,145.0451,Southern Metropolitan,2403,2,1,260000,GLEN EIRA,1
Glen Iris,20 Wills St,3,House,1452000,Sold Prior to Auction,Jellis,6/05/2017,9.2,3146,3,2,2,269,184,1997,Boroondara ,-37.854,145.0542,Southern Metropolitan,10412,5,1,1452000,BOROONDARA,1
Glen Iris,10 Morell St,3,House,1800000,Sold Prior to Auction,Jellis,8/04/2017,9.2,3146,3,1,3,732,138,1950,Boroondara ,-37.8562,145.0864,Southern Metropolitan,10412,4,1,1800000,BOROONDARA,1
Glen Iris,2/15 Scott Gr,3,Townhouse,1253000,Property Sold,Abercromby's,8/04/2017,9.2,3146,3,2,2,0,131,1995,Boroondara ,-37.8574,145.0494,Southern Metropolitan,10412,5,1,1253000,BOROONDARA,1
Glen Iris,4 Rowen St,4,House,1760000,Passed In,Jellis,13/05/2017,9.2,3146,4,3,3,622,160,1940,Boroondara ,-37.858,145.0859,Southern Metropolitan,10412,7,1,1760000,BOROONDARA,1
Glen Iris,184 Finch St,3,House,3310000,Property Sold,Marshall,20/05/2017,9.2,3146,3,3,2,662,265,1988,Boroondara ,-37.8605,145.0455,Southern Metropolitan,10412,6,1,3310000,BOROONDARA,1
Glen Iris,28 Martin Rd,3,House,1601000,Property Sold,Marshall,20/05/2017,9.2,3146,3,1,2,453,102,1930,Boroondara ,-37.8487,145.0592,Southern Metropolitan,10412,4,1,1601000,BOROONDARA,1
Glen Iris,2/8 Lithgow St,2,Unit,910000,Property Sold,Fletchers,29/04/2017,9.2,3146,2,1,1,157,97,1970,Boroondara ,-37.8499,145.0814,Southern Metropolitan,10412,3,1,910000,BOROONDARA,1
Glenroy,1 Meadowbank St,3,House,780000,Passed In,Brad,6/05/2017,13,3046,3,1,2,742,101,1970,MERRI-BEK ,-37.702,144.9538,Northern Metropolitan,8870,4,1,780000,MERRI-BEK,1
Glenroy,6/5 Murrell St,2,Townhouse,420000,Vender Bid,Brad,6/05/2017,13,3046,2,2,1,1137,82,2009,MERRI-BEK ,-37.7045,144.9204,Northern Metropolitan,8870,4,1,420000,MERRI-BEK,1
Glenroy,19 Wheatsheaf Rd,3,House,895000,Property Sold,Barry,6/05/2017,13,3046,3,1,2,697,148,1955,MERRI-BEK ,-37.7097,144.9256,Northern Metropolitan,8870,4,1,895000,MERRI-BEK,1
Glenroy,67 Morley St,3,House,885000,Passed In,Barry,8/04/2017,13,3046,3,1,2,751,145,1972,MERRI-BEK ,-37.6962,144.9376,Northern Metropolitan,8870,4,1,885000,MERRI-BEK,1
Glenroy,17 Bindi St,3,House,597500,Property Sold,YPA,13/05/2017,13,3046,3,1,2,663,84,1950,MERRI-BEK ,-37.6962,144.9349,Northern Metropolitan,8870,4,1,597500,MERRI-BEK,1
Glenroy,91 Gowrie St,3,House,822000,Property Sold,Barry,13/05/2017,13,3046,3,1,2,738,107.4,1960,MERRI-BEK ,-37.6972,144.941,Northern Metropolitan,8870,4,1,822000,MERRI-BEK,1
Glenroy,1/217 West St,5,Townhouse,645000,Property Sold,Barry,20/05/2017,13,3046,5,1,1,227,152,2013,MERRI-BEK ,-37.6979,144.941,Northern Metropolitan,8870,6,1,645000,MERRI-BEK,1
Glenroy,1/26 York St,3,Townhouse,595000,Sold Prior to Auction,Nelson,20/05/2017,13,3046,3,1,2,258,142.6,2001,MERRI-BEK ,-37.7047,144.9087,Northern Metropolitan,8870,4,1,595000,MERRI-BEK,1
Glenroy,2 Ila St,4,House,1050000,Vender Bid,Nelson,22/04/2017,13,3046,4,3,2,715,271,1970,MERRI-BEK ,-37.709,144.9373,Northern Metropolitan,8870,7,1,1050000,MERRI-BEK,1
Glenroy,59 Pecham St,3,House,705000,Property Sold,Barry,22/04/2017,13,3046,3,1,2,694,110,1960,MERRI-BEK ,-37.6974,144.9112,Northern Metropolitan,8870,4,1,705000,MERRI-BEK,1
Glenroy,3/15 Harold St,3,Unit,590000,Property Sold,YPA,29/04/2017,13,3046,3,2,2,0,118,2009,MERRI-BEK ,-37.7074,144.9266,Northern Metropolitan,8870,5,1,590000,MERRI-BEK,1
Glenroy,1/14 Newton St,3,Townhouse,680000,Sold Prior to Auction,Stockdale,29/04/2017,13,3046,3,2,2,243,133,2014,MERRI-BEK ,-37.7116,144.9357,Northern Metropolitan,8870,5,1,680000,MERRI-BEK,1
Glenroy,11 Salisbury St,3,House,935000,Property Sold,Stockdale,29/04/2017,13,3046,3,1,2,666,176,1960,MERRI-BEK ,-37.7015,144.9191,Northern Metropolitan,8870,4,1,935000,MERRI-BEK,1
Hadfield,72 Sutherland St,3,House,740000,Sold Prior to Auction,Stockdale,20/05/2017,12.1,3046,3,1,4,605,145,1960,MERRI-BEK ,-37.706,144.9467,Northern Metropolitan,2606,4,1,740000,MERRI-BEK,1
Hadfield,10 The Loop,4,House,880000,Property Sold,Ray,22/04/2017,12.1,3046,4,3,2,530,530,,MERRI-BEK ,-37.7058,144.9431,Northern Metropolitan,2606,7,1,880000,MERRI-BEK,1
Hampton,4/8 Willis St,2,Townhouse,837000,Sold Prior to Auction,Buxton,13/05/2017,13.7,3188,2,2,1,516,92,2007,Bayside ,-37.9365,145.0008,Southern Metropolitan,5454,4,1,837000,BAYSIDE,1
Hampton,125 Linacre Rd,4,House,2500000,Passed In,RT,20/05/2017,13.7,3188,4,3,2,684,317,2008,Bayside ,-37.9436,145.0169,Southern Metropolitan,5454,7,1,2500000,BAYSIDE,1
Hampton,1/12 Grenville St,2,Unit,860000,Property Sold,Buxton,29/04/2017,13.7,3188,2,1,1,90,90,1962,Bayside ,-37.9354,144.9994,Southern Metropolitan,5454,3,1,860000,BAYSIDE,1
Hawthorn,7 Colvin Gr,3,House,1700000,Vender Bid,Kay,6/05/2017,4.6,3122,3,1,2,338,132,1910,Boroondara ,-37.8139,145.0243,Southern Metropolitan,11308,4,1,1700000,BOROONDARA,1
Hawthorn,1/54 Liddiard St,1,Unit,440000,Property Sold,Jellis,6/05/2017,4.6,3122,1,1,1,0,51,1960,Boroondara ,-37.8194,145.0397,Southern Metropolitan,11308,2,1,440000,BOROONDARA,1
Hawthorn,3/3 Glenroy Rd,1,Unit,535000,Property Sold,hockingstuart,8/04/2017,4.6,3122,1,1,1,918,50,2006,Boroondara ,-37.8294,145.033,Southern Metropolitan,11308,2,1,535000,BOROONDARA,1
Hawthorn,15/9 Lisson Gr,2,Unit,635000,Property Sold,Jellis,8/04/2017,4.6,3122,2,1,1,2679,78,1960,Boroondara ,-37.8261,145.0269,Southern Metropolitan,11308,3,1,635000,BOROONDARA,1
Hawthorn,5/81 morang Rd,1,Unit,317500,Property Sold,Noel,8/04/2017,4.6,3122,1,1,0,0,55,1957,Boroondara ,-37.826,145.0239,Southern Metropolitan,11308,2,1,317500,BOROONDARA,1
Hawthorn,28/168 Power St,1,Unit,360000,Passed In,Woodards,8/04/2017,4.6,3122,1,1,1,6494,77.5,1965,Boroondara ,-37.8254,145.0255,Southern Metropolitan,11308,2,1,360000,BOROONDARA,1
Hawthorn,31 Smart St,2,House,1800000,Property Sold,Jellis,13/05/2017,4.6,3122,2,1,0,221,106,1900,Boroondara ,-37.8163,145.0251,Southern Metropolitan,11308,3,1,1800000,BOROONDARA,1
Hawthorn,12/5 Summerlea Gr,1,Unit,275000,Sold Prior to Auction,hockingstuart,13/05/2017,4.6,3122,1,1,0,479,30,1970,Boroondara ,-37.8292,145.0322,Southern Metropolitan,11308,2,1,275000,BOROONDARA,1
Hawthorn,95 Church St,3,House,1525000,Vender Bid,Jellis,20/05/2017,4.6,3122,3,1,0,269,134,1905,Boroondara ,-37.8162,145.0206,Southern Metropolitan,11308,4,1,1525000,BOROONDARA,1
Hawthorn,10/352 Auburn Rd,2,Unit,560000,Sold Prior to Auction,R&H,22/04/2017,4.6,3122,2,1,0,0,82.3,1960,Boroondara ,-37.832,145.0431,Southern Metropolitan,11308,3,1,560000,BOROONDARA,1
Hawthorn East,4/26 Redfern Rd,3,Townhouse,1264000,Property Sold,hockingstuart,8/04/2017,7.5,3123,3,2,2,0,187,2010,Boroondara ,-37.8302,145.0527,Southern Metropolitan,6482,5,1,1264000,BOROONDARA,1
Hawthorn East,41 Leura Gr,4,House,3600000,Vender Bid,Jellis,13/05/2017,7.5,3123,4,3,2,667,310,1988,Boroondara ,-37.8374,145.0511,Southern Metropolitan,6482,7,1,3600000,BOROONDARA,1
Hawthorn East,13 Pleasant Rd,4,House,2425000,Passed In,Real,13/05/2017,7.5,3123,4,2,2,729,278,,Boroondara ,-37.8343,145.0488,Southern Metropolitan,6482,6,1,2425000,BOROONDARA,1
Hawthorn East,1/27 Auburn Gr,3,House,1405000,Property Sold,Kay,20/05/2017,7.5,3123,3,2,2,185,185,1985,Boroondara ,-37.8255,145.0481,Southern Metropolitan,6482,5,1,1405000,BOROONDARA,1
Hawthorn East,35 Auburn Gr,3,House,2102000,Property Sold,Noel,20/05/2017,7.5,3123,3,2,1,271,126,,Boroondara ,-37.8256,145.0486,Southern Metropolitan,6482,5,1,2102000,BOROONDARA,1
Hawthorn East,1/21 Auburn Gr,2,Unit,555000,Property Sold,Marshall,29/04/2017,7.5,3123,2,1,2,0,64,1970,Boroondara ,-37.8254,145.0474,Southern Metropolitan,6482,3,1,555000,BOROONDARA,1
Heidelberg,29 Martin St,3,House,1271000,Property Sold,Fletchers,22/04/2017,10.6,3084,3,2,2,330,171,2008,Banyule ,-37.7524,145.06,Eastern Metropolitan,2890,5,1,1271000,BANYULE,1
Heidelberg Heights,14 Shelley St,2,House,665000,Property Sold,Jellis,6/05/2017,10.5,3081,2,1,1,263,84,1992,Banyule ,-37.7428,145.0511,Eastern Metropolitan,2947,3,1,665000,BANYULE,1
Heidelberg Heights,2/76 Porter Rd,3,Townhouse,575000,Property Sold,Noel,8/04/2017,10.5,3081,3,1,2,192,91,1995,Banyule ,-37.7388,145.0581,Eastern Metropolitan,2947,4,1,575000,BANYULE,1
Heidelberg Heights,1 Shelley St,4,House,706000,Sold Prior to Auction,Nelson,8/04/2017,10.5,3081,4,1,2,374,113,1940,Banyule ,-37.7437,145.0506,Eastern Metropolitan,2947,5,1,706000,BANYULE,1
Heidelberg Heights,79 Outhwaite Rd,3,House,657000,Property Sold,Jellis,22/04/2017,10.5,3081,3,1,1,317,95,1950,Banyule ,-37.7397,145.0513,Eastern Metropolitan,2947,4,1,657000,BANYULE,1
Heidelberg Heights,2/388 Waterdale Rd,3,Unit,630000,Sold Prior to Auction,Miles,29/04/2017,10.5,3081,3,2,1,0,123,2015,Banyule ,-37.7502,145.0465,Eastern Metropolitan,2947,5,1,630000,BANYULE,1
Heidelberg West,316 Liberty Pde,2,House,650000,Property Sold,Haughton,8/04/2017,9.4,3081,2,1,2,465,81,1960,Banyule ,-37.7369,145.0371,Eastern Metropolitan,2674,3,1,650000,BANYULE,1
Heidelberg West,25 Mulberry Pde,3,House,855000,Property Sold,Barry,8/04/2017,9.4,3081,3,1,2,658,99,1960,Banyule ,-37.7445,145.0386,Eastern Metropolitan,2674,4,1,855000,BANYULE,1
Heidelberg West,6 Normanby Ct,2,House,613000,Property Sold,Barry,13/05/2017,9.4,3081,2,1,0,391,74,1960,Banyule ,-37.7349,145.0398,Eastern Metropolitan,2674,3,1,613000,BANYULE,1
Heidelberg West,373 Liberty Pde,3,House,640000,Property Sold,hockingstuart,20/05/2017,9.4,3081,3,1,2,476,200,1956,Banyule ,-37.7339,145.0405,Eastern Metropolitan,2674,4,1,640000,BANYULE,1
Hughesdale,1/547 Neerim Rd,4,Townhouse,1340000,Property Sold,Mandy,13/05/2017,13,3166,4,4,2,370,255.79,2006,Monash ,-37.8919,145.0781,Southern Metropolitan,3145,8,1,1340000,MONASH,1
Ivanhoe,47 Waterdale Rd,4,House,1410000,Property Sold,Barry,6/05/2017,7.9,3079,4,2,1,449,252,1945,Banyule ,-37.777,145.0414,Eastern Metropolitan,5549,6,1,1410000,BANYULE,1
Ivanhoe,55 Livingstone St,4,House,1650000,Passed In,Miles,8/04/2017,7.9,3079,4,2,1,589,185,1910,Banyule ,-37.7671,145.037,Eastern Metropolitan,5549,6,1,1650000,BANYULE,1
Ivanhoe,3 Sylvan Ct,3,House,1851000,Property Sold,Jellis,13/05/2017,7.9,3079,3,2,2,618,215,1960,Banyule ,-37.7817,145.0391,Eastern Metropolitan,5549,5,1,1851000,BANYULE,1
Ivanhoe East,325 The Boulevard,5,House,2325000,Passed In,Jellis,13/05/2017,9,3079,5,3,2,737,325,2008,Banyule ,-37.7794,145.0647,Eastern Metropolitan,1554,8,1,2325000,BANYULE,1
Ivanhoe East,475 The Boulevard,3,House,2400000,Vender Bid,Miles,13/05/2017,9,3079,3,2,2,1132,240,1950,Banyule ,-37.7715,145.0688,Eastern Metropolitan,1554,5,1,2400000,BANYULE,1
Kealba,7 Donnelly Ct,4,House,646000,Property Sold,Ray,29/04/2017,15,3021,4,2,2,658,198,1980,Brimbank ,-37.7358,144.8217,Western Metropolitan,1202,6,1,646000,BRIMBANK,1
Keilor East,63 Park Dr,3,House,843000,Property Sold,Nelson,8/04/2017,12.8,3033,3,2,4,573,176,1980,Brimbank ,-37.7473,144.8555,Western Metropolitan,5629,5,1,843000,BRIMBANK,1
Keilor East,188 Rachelle Rd,3,House,835000,Property Sold,Brad,8/04/2017,12.8,3033,3,2,2,700,126,1980,Brimbank ,-37.7322,144.8722,Western Metropolitan,5629,5,1,835000,BRIMBANK,1
Keilor East,87A Wyong St,3,House,635000,Property Sold,Nelson,8/04/2017,12.8,3033,3,2,1,162,115,2015,Brimbank ,-37.7308,144.8664,Western Metropolitan,5629,5,1,635000,BRIMBANK,1
Keilor East,12 Cecelia Dr,3,House,745000,Property Sold,Nelson,13/05/2017,12.8,3033,3,1,1,535,134,1980,Brimbank ,-37.7475,144.852,Western Metropolitan,5629,4,1,745000,BRIMBANK,1
Keilor East,3 Pennington St,3,House,941000,Property Sold,Harcourts,13/05/2017,12.8,3033,3,1,1,703,111,1965,Brimbank ,-37.746,144.8651,Western Metropolitan,5629,4,1,941000,BRIMBANK,1
Kew,23 Uvadale Gr,5,House,3800000,Vender Bid,Jellis,6/05/2017,5.6,3101,5,5,3,609,424,1970,Boroondara ,-37.8064,145.0451,Southern Metropolitan,10331,10,1,3800000,BOROONDARA,1
Kew,6/87 Earl St,3,Townhouse,752000,Property Sold,hockingstuart,8/04/2017,5.6,3101,3,2,2,0,102,1980,Boroondara ,-37.794,145.033,Southern Metropolitan,10331,5,1,752000,BOROONDARA,1
Kew,62 Wiltshire Dr,3,Townhouse,690000,Property Sold,McGrath,8/04/2017,5.6,3101,3,1,2,111,3,1872,Boroondara ,-37.7941,145.0238,Southern Metropolitan,10331,4,1,690000,BOROONDARA,1
Kew,48 Malin St,4,House,2600000,Property Sold,Marshall,13/05/2017,5.6,3101,4,2,0,320,186.36,1920,Boroondara ,-37.8127,145.0451,Southern Metropolitan,10331,6,1,2600000,BOROONDARA,1
Kew,8 Mawson St,5,House,4515000,Property Sold,Marshall,13/05/2017,5.6,3101,5,4,2,800,490,2012,Boroondara ,-37.8147,145.0571,Southern Metropolitan,10331,9,1,4515000,BOROONDARA,1
Kew,2/64 Normanby Rd,2,Unit,820000,Passed In,Noel,13/05/2017,5.6,3101,2,1,1,826,95,1960,Boroondara ,-37.805,145.0546,Southern Metropolitan,10331,3,1,820000,BOROONDARA,1
Kew,3/89 Earl St,3,Townhouse,835000,Property Sold,Hall,20/05/2017,5.6,3101,3,2,2,247,147.2,2007,Boroondara ,-37.7944,145.0327,Southern Metropolitan,10331,5,1,835000,BOROONDARA,1
Kew East,2/14 Westbrook St,2,Unit,590000,Vender Bid,Jellis,20/05/2017,7.5,3102,2,1,1,838,70,1970,Boroondara ,-37.7974,145.0526,Southern Metropolitan,2671,3,1,590000,BOROONDARA,1
Kew East,136 Kilby Rd,3,House,1402000,Property Sold,Nelson,22/04/2017,7.5,3102,3,2,2,422,120,1950,Boroondara ,-37.7927,145.056,Southern Metropolitan,2671,5,1,1402000,BOROONDARA,1
Kingsville,87 Chirnside St,3,House,1190000,Sold Prior to Auction,Village,13/05/2017,7.8,3012,3,1,1,276,105,1925,Maribyrnong ,-37.8082,144.8828,Western Metropolitan,1808,4,1,1190000,MARIBYRNONG,1
Kingsville,100 Coronation St,4,House,1205000,Property Sold,hockingstuart,20/05/2017,7.8,3012,4,1,1,318,145,1960,Maribyrnong ,-37.8105,144.8803,Western Metropolitan,1808,5,1,1205000,MARIBYRNONG,1
Kingsville,363 Geelong Rd,3,House,860000,Sold Prior to Auction,Village,29/04/2017,7.8,3012,3,1,3,555,168,1940,Maribyrnong ,-37.8083,144.8754,Western Metropolitan,1808,4,1,860000,MARIBYRNONG,1
Maidstone,18 Pullar St,2,House,472500,Property Sold,Burnham,20/05/2017,9.2,3012,2,1,0,315,89,1990,Maribyrnong ,-37.7835,144.8723,Western Metropolitan,3873,3,1,472500,MARIBYRNONG,1
Maidstone,1/1 Clarendon St,3,Townhouse,675000,Property Sold,Biggin,22/04/2017,9.2,3012,3,2,2,159,128,2016,Maribyrnong ,-37.785,144.8673,Western Metropolitan,3873,5,1,675000,MARIBYRNONG,1
Maidstone,15/15 Eucalyptus Dr,2,Unit,405000,Sold Prior to Auction,Pagan,22/04/2017,9.2,3012,2,2,1,2787,75,2013,Maribyrnong ,-37.7794,144.872,Western Metropolitan,3873,4,1,405000,MARIBYRNONG,1
Maidstone,2/6 Spurling St,4,Townhouse,838000,Property Sold,Sweeney,29/04/2017,9.2,3012,4,2,2,294,194,,Maribyrnong ,-37.7844,144.8758,Western Metropolitan,3873,6,1,838000,MARIBYRNONG,1
Maidstone,12 Winston St,3,House,930000,Sold Prior to Auction,Biggin,29/04/2017,9.2,3012,3,1,2,660,88,1955,Maribyrnong ,-37.7851,144.8654,Western Metropolitan,3873,4,1,930000,MARIBYRNONG,1
Malvern,5/11 Johnstone St,1,Unit,365000,Sold Prior to Auction,hockingstuart,6/05/2017,7.4,3144,1,1,1,0,46,1960,Stonnington ,-37.8691,145.0345,Southern Metropolitan,4675,2,1,365000,STONNINGTON,1
Malvern,18 Chandlers Rd,3,House,2250000,Property Sold,Marshall,13/05/2017,7.4,3144,3,2,2,192,191,2010,Stonnington ,-37.8654,145.0297,Southern Metropolitan,4675,5,1,2250000,STONNINGTON,1
Malvern East,32 Chadstone Rd,3,House,2250000,Property Sold,Fletchers,6/05/2017,11.2,3145,3,1,2,840,170,1950,Stonnington ,-37.883,145.0791,Southern Metropolitan,8801,4,1,2250000,STONNINGTON,1
Malvern East,24 Kerferd St,4,House,3200000,Property Sold,Marshall,8/04/2017,11.2,3145,4,2,2,709,214,1910,Stonnington ,-37.8693,145.0423,Southern Metropolitan,8801,6,1,3200000,STONNINGTON,1
Malvern East,16 Tooronga Rd,3,House,2020000,Property Sold,Marshall,13/05/2017,11.2,3145,3,2,2,711,196,1915,Stonnington ,-37.8723,145.0387,Southern Metropolitan,8801,5,1,2020000,STONNINGTON,1
Malvern East,1/29 Grant St,2,Unit,1211000,Property Sold,Ray,20/05/2017,11.2,3145,2,1,1,259,99,1970,Stonnington ,-37.8718,145.0526,Southern Metropolitan,8801,3,1,1211000,STONNINGTON,1
